county,fl_site_limit,tiv_2012,fl_site_deductible,point_longitude,point_granularity
DUVAL COUNTY,4250286.9,5579062.59,0,-81.53747,1
DUVAL COUNTY,138571.2,131161.24,0,-81.55721,3
DUVAL COUNTY,0,505397.34,0,-81.47398,1
DUVAL COUNTY,0,1289035.55,0,-81.53005,1
DUVAL COUNTY,0,1323968.32,0,-81.54808,1
DUVAL COUNTY,0,6761538.65,0,-81.51967,1
DUVAL COUNTY,0,1279820.68,0,-81.556351,1
DUVAL COUNTY,0,373509.22,0,-81.556351,1
DUVAL COUNTY,0,349595.95,0,-81.556351,1
DUVAL COUNTY,0,1052459.69,0,-81.54188,1
DUVAL COUNTY,0,318638.81,0,-81.54188,1
DUVAL COUNTY,0,579137.06,0,-81.528114,1
DUVAL COUNTY,0,107162.4,0,-81.51599,3
DUVAL COUNTY,0,597359.74,0,-81.51599,3
DUVAL COUNTY,0,29081.01,0,-81.51599,3
DUVAL COUNTY,0,49839.13,0,-81.51599,3
DUVAL COUNTY,0,140375.14,0,-81.51599,3
DUVAL COUNTY,0,17787.93,0,-81.51599,3
DUVAL COUNTY,0,101472.54,0,-81.50971,1
DUVAL COUNTY,0,37710000,0,-81.489029,3
DUVAL COUNTY,0,2531057.5,0,-81.489029,3
DUVAL COUNTY,0,166760.51,0,-81.491272,4
DUVAL COUNTY,0,62166.46,0,-81.491272,4
DUVAL COUNTY,3645000,5450386.73,0,-81.393745,1
DUVAL COUNTY,101700,110445.59,0,-81.394875,1
DUVAL COUNTY,0,5281043.18,0,-81.393654,1
DUVAL COUNTY,0,88810.44,0,-81.393814,1
DUVAL COUNTY,0,122712,0,-81.394012,1
DUVAL COUNTY,0,260274.41,0,-81.39514,1
DUVAL COUNTY,0,210150.44,0,-81.395576,1
DUVAL COUNTY,0,3394043.37,0,-81.387993,3
DUVAL COUNTY,7038737.1,8523840.24,0,-81.447128,1
DUVAL COUNTY,1800000,2591409.6,0,-81.390434,1
DUVAL COUNTY,63000,63010.08,0,-81.4028,4
DUVAL COUNTY,800460,1303192.91,0,-81.387352,3
DUVAL COUNTY,4502306.7,4314830.65,0,-81.435814,1
DUVAL COUNTY,0,27000000,0,-81.389824,1
DUVAL COUNTY,0,1770153.19,0,-81.391731,1
DUVAL COUNTY,0,1379999.83,0,-81.39399,1
DUVAL COUNTY,0,951031.96,0,-81.389381,1
DUVAL COUNTY,0,1188853.38,0,-81.447289,1
DUVAL COUNTY,0,4181217.99,0,-81.392365,1
DUVAL COUNTY,0,2035348.25,0,-81.38492,3
DUVAL COUNTY,0,586663.38,0,-81.403938,1
DUVAL COUNTY,55368,42562.05,0,-81.40088,1
DUVAL COUNTY,289168.2,266008.14,0,-81.397697,1
DUVAL COUNTY,2388050.1,2626855.11,0,-81.39881,1
DUVAL COUNTY,0,1715933.32,0,-81.40935,1
DUVAL COUNTY,0,2607761.7,0,-81.39563,1
DUVAL COUNTY,0,2166416,0,-81.39563,1
DUVAL COUNTY,0,186833.24,0,-81.39563,1
DUVAL COUNTY,0,120101.4,0,-81.39563,1
DUVAL COUNTY,0,28265.13,0,-81.39563,1
DUVAL COUNTY,0,119852.44,0,-81.40052,1
DUVAL COUNTY,0,998763.3,0,-81.398865,1
DUVAL COUNTY,0,1141239.44,0,-81.398865,1
DUVAL COUNTY,0,150512.76,0,-81.398865,1
DUVAL COUNTY,0,121643.15,0,-81.398865,1
DUVAL COUNTY,0,46307.72,0,-81.398865,1
DUVAL COUNTY,0,51154.61,0,-81.400391,1
DUVAL COUNTY,0,4151311.36,0,-81.400391,1
DUVAL COUNTY,0,450885.99,0,-81.400391,1
DUVAL COUNTY,0,44695.39,0,-81.400391,1
DUVAL COUNTY,0,630191.18,0,-81.40567,1
DUVAL COUNTY,0,1097225.88,0,-81.399033,1
DUVAL COUNTY,0,87847.68,0,-81.404503,3
DUVAL COUNTY,0,317178.45,0,-81.4028,3
DUVAL COUNTY,0,252004.52,0,-81.387657,1
DUVAL COUNTY,0,91032.59,0,-81.406944,1
DUVAL COUNTY,0,82106.59,0,-81.398354,1
DUVAL COUNTY,0,40478.18,0,-81.397781,1
DUVAL COUNTY,0,316562.57,0,-81.397781,1
DUVAL COUNTY,0,248460.56,0,-81.397781,1
DUVAL COUNTY,0,23058.11,0,-81.397781,1
DUVAL COUNTY,0,321225.6,0,-81.397781,1
DUVAL COUNTY,0,93916.52,0,-81.397781,1
DUVAL COUNTY,0,623155.76,0,-81.397781,1
DUVAL COUNTY,0,447185.38,0,-81.397781,1
DUVAL COUNTY,0,358696.63,0,-81.397781,1
DUVAL COUNTY,0,7474410.16,0,-81.397781,1
DUVAL COUNTY,0,44551.37,0,-81.397781,1
DUVAL COUNTY,0,151238.66,0,-81.397781,1
DUVAL COUNTY,0,588743.85,0,-81.4049,1
DUVAL COUNTY,0,81765.24,0,-81.4049,1
DUVAL COUNTY,0,132531.5,0,-81.400246,1
DUVAL COUNTY,0,14218.03,0,-81.404503,3
DUVAL COUNTY,0,138977.61,0,-81.6864,4
DUVAL COUNTY,0,178908.62,0,-81.397064,3
DUVAL COUNTY,0,261296.49,0,-81.391006,1
DUVAL COUNTY,0,32630.26,0,-81.391006,1
DUVAL COUNTY,0,116432.54,0,-81.40504,1
DUVAL COUNTY,0,1281956.45,0,-81.394379,3
DUVAL COUNTY,0,2147057.36,0,-81.394379,3
DUVAL COUNTY,0,110692.03,0,-81.394379,3
DUVAL COUNTY,0,65159.54,0,-81.394379,3
DUVAL COUNTY,0,56594.42,0,-81.394379,3
DUVAL COUNTY,0,54828.16,0,-81.394379,3
DUVAL COUNTY,0,39251.98,0,-81.394379,3
DUVAL COUNTY,0,67158.07,0,-81.394379,3
DUVAL COUNTY,0,30091.04,0,-81.394379,3
DUVAL COUNTY,0,39163.36,0,-81.399529,1
DUVAL COUNTY,0,72381.81,0,-81.399529,1
DUVAL COUNTY,0,29583.86,0,-81.399529,1
DUVAL COUNTY,0,57504.13,0,-81.399529,1
DUVAL COUNTY,0,138461.83,0,-81.399529,1
DUVAL COUNTY,0,493002.36,0,-81.399529,1
DUVAL COUNTY,0,1682590.53,0,-81.406517,1
DUVAL COUNTY,0,66107.74,0,-81.406517,1
DUVAL COUNTY,0,78391.93,0,-81.406517,1
DUVAL COUNTY,0,104282.05,0,-81.406517,1
DUVAL COUNTY,0,74993.8,0,-81.406517,1
DUVAL COUNTY,0,131252.36,0,-81.406517,1
DUVAL COUNTY,0,540171.17,0,-81.406517,1
DUVAL COUNTY,0,773227.49,0,-81.394379,3
DUVAL COUNTY,0,145360.57,0,-81.419319,1
DUVAL COUNTY,4005000,5677411.91,0,-81.71365,1
DUVAL COUNTY,0,30960000,0,-81.70688,1
DUVAL COUNTY,0,481857.42,0,-81.706215,1
DUVAL COUNTY,0,788066.91,0,-81.70788,3
DUVAL COUNTY,0,491391,0,-81.70788,3
DUVAL COUNTY,0,1435670.28,0,-81.707336,3
DUVAL COUNTY,0,204896.37,0,-81.707939,4
DUVAL COUNTY,0,795533.51,0,-81.707939,4
DUVAL COUNTY,0,780363.69,0,-81.707939,4
DUVAL COUNTY,0,1183648.32,0,-81.745476,1
DUVAL COUNTY,1671296.4,2302692.12,0,-81.731049,3
DUVAL COUNTY,4118512.5,6956002.87,0,-81.709824,1
DUVAL COUNTY,1124829.9,1619957.53,0,-81.709824,1
DUVAL COUNTY,991755.9,1273216.22,0,-81.707985,1
DUVAL COUNTY,840408.3,1156642.18,0,-81.71402,1
DUVAL COUNTY,379557,402318.27,0,-81.710426,1
DUVAL COUNTY,362026.8,301206.3,0,-81.70859,1
DUVAL COUNTY,236504.7,390320.03,0,-81.711006,1
DUVAL COUNTY,144078.3,148651.92,0,-81.71006,1
DUVAL COUNTY,127242,121005.62,0,-81.705505,1
DUVAL COUNTY,79132.5,104834.74,0,-81.71029,1
DUVAL COUNTY,47982.6,84929.2,0,-81.709705,3
DUVAL COUNTY,47914.2,70904.2,0,-81.72396,1
DUVAL COUNTY,46644.3,63060.53,0,-81.709991,1
DUVAL COUNTY,28644.3,40134.1,0,-81.701286,1
DUVAL COUNTY,25255.8,39356.24,0,-81.743523,1
DUVAL COUNTY,14771.7,20608.52,0,-81.71013,1
DUVAL COUNTY,10452.6,17918.72,0,-81.709824,1
DUVAL COUNTY,10174.5,14300.56,0,-81.710426,1
DUVAL COUNTY,8278.2,8058.33,0,-81.70859,1
DUVAL COUNTY,6129.9,8389.23,0,-81.70856,1
DUVAL COUNTY,5974.2,4692.14,0,-81.70944,1
DUVAL COUNTY,0,406640.32,0,-81.74305,1
DUVAL COUNTY,0,312947.71,0,-81.73062,1
DUVAL COUNTY,0,1700211.32,0,-81.7513,1
DUVAL COUNTY,0,3885926.72,0,-81.726875,1
DUVAL COUNTY,0,636911.89,0,-81.707542,1
DUVAL COUNTY,0,51045.55,0,-81.707542,1
DUVAL COUNTY,0,7223455.57,0,-81.716591,1
DUVAL COUNTY,0,697608.91,0,-81.716591,1
DUVAL COUNTY,0,84470.59,0,-81.716591,1
DUVAL COUNTY,0,275669.85,0,-81.716591,1
DUVAL COUNTY,0,660415.06,0,-81.72386,1
DUVAL COUNTY,0,1677289.93,0,-81.72386,1
DUVAL COUNTY,0,2060340.07,0,-81.72386,1
DUVAL COUNTY,0,2364874.36,0,-81.72386,1
DUVAL COUNTY,0,884694.63,0,-81.72386,1
DUVAL COUNTY,0,79299.07,0,-81.72386,1
DUVAL COUNTY,0,114979.66,0,-81.72386,1
DUVAL COUNTY,0,478434.57,0,-81.72386,1
DUVAL COUNTY,0,634778.19,0,-81.72386,1
DUVAL COUNTY,0,90993.21,0,-81.72386,1
DUVAL COUNTY,0,41088.73,0,-81.729248,1
DUVAL COUNTY,0,3582749.42,0,-81.72564,1
DUVAL COUNTY,0,3931937.81,0,-81.72564,1
DUVAL COUNTY,0,2936271.29,0,-81.72564,1
DUVAL COUNTY,0,1908414.53,0,-81.72564,1
DUVAL COUNTY,0,1211837.88,0,-81.72564,1
DUVAL COUNTY,0,472318.82,0,-81.72564,1
DUVAL COUNTY,0,84795.78,0,-81.72564,1
DUVAL COUNTY,0,594112.08,0,-81.7211,1
DUVAL COUNTY,0,666940.88,0,-81.7211,1
DUVAL COUNTY,0,1412901.38,0,-81.735176,1
DUVAL COUNTY,0,62147.96,0,-81.735176,1
DUVAL COUNTY,0,2067767.66,0,-81.747131,1
DUVAL COUNTY,0,88656.83,0,-81.747131,1
DUVAL COUNTY,0,20610000,450000,-81.72524,1
DUVAL COUNTY,0,13050000,0,-81.587524,1
DUVAL COUNTY,0,217433.47,0,-81.588478,1
DUVAL COUNTY,900,936.36,0,-81.579224,1
DUVAL COUNTY,0,1298634.99,0,-81.54792,1
DUVAL COUNTY,0,1245993.45,0,-81.54792,1
DUVAL COUNTY,0,1664629.29,0,-81.54792,1
DUVAL COUNTY,0,1632588.17,0,-81.54792,1
DUVAL COUNTY,0,2565749.71,0,-81.54792,1
DUVAL COUNTY,0,1588145.5,0,-81.54792,1
DUVAL COUNTY,0,1005051.59,0,-81.54763,1
DUVAL COUNTY,0,936337.87,0,-81.54763,1
DUVAL COUNTY,0,886564.23,0,-81.54763,1
DUVAL COUNTY,0,1050516.42,0,-81.54763,1
DUVAL COUNTY,0,855922.49,0,-81.54763,1
DUVAL COUNTY,0,920786.81,0,-81.54763,1
DUVAL COUNTY,0,952058.14,0,-81.54763,1
DUVAL COUNTY,0,1481460.99,0,-81.54938,1
DUVAL COUNTY,0,1240233.75,0,-81.54938,1
DUVAL COUNTY,0,1385340.76,0,-81.54938,1
DUVAL COUNTY,0,890525.72,0,-81.54938,1
DUVAL COUNTY,0,8793781.97,0,-81.551414,1
DUVAL COUNTY,0,21780000,0,-81.549088,1
DUVAL COUNTY,0,5327017.4,0,-81.54953,1
DUVAL COUNTY,0,4244682.16,0,-81.54953,1
DUVAL COUNTY,0,20250000,0,-81.55005,1
DUVAL COUNTY,0,24930000,0,-81.55005,1
DUVAL COUNTY,0,4877.32,0,-81.55554,1
DUVAL COUNTY,0,1051826.64,0,-81.55554,1
DUVAL COUNTY,0,9900000,0,-81.55554,1
DUVAL COUNTY,0,104066.13,0,-81.564384,1
DUVAL COUNTY,0,15480000,0,-81.552353,1
DUVAL COUNTY,0,15030000,0,-81.56214,1
DUVAL COUNTY,0,1007924.08,0,-81.575752,1
DUVAL COUNTY,7705083.6,12420000,0,-81.53965,1
DUVAL COUNTY,956053.8,1344399.03,0,-81.56649,1
DUVAL COUNTY,850447.8,1062953.44,0,-81.543785,1
DUVAL COUNTY,0,1946698.63,0,-81.54744,1
DUVAL COUNTY,0,93610.98,0,-81.583656,1
DUVAL COUNTY,0,563282.49,0,-81.551041,3
DUVAL COUNTY,0,240708.72,0,-81.551414,1
DUVAL COUNTY,0,504328.47,0,-81.552162,1
DUVAL COUNTY,0,164185.59,0,-81.533836,1
DUVAL COUNTY,0,27630000,0,-81.551651,1
DUVAL COUNTY,35550000,60480000,0,-81.56191,3
DUVAL COUNTY,0,1182786.92,0,-81.519135,1
DUVAL COUNTY,0,270909.62,0,-81.551041,3
DUVAL COUNTY,0,1453486.16,0,-81.551041,3
DUVAL COUNTY,0,1825998.29,0,-81.55088,1
DUVAL COUNTY,0,1118220.86,0,-81.54335,1
DUVAL COUNTY,3765545.1,5754637.82,0,-81.543709,1
DUVAL COUNTY,524371.5,863325.24,0,-81.54847,1
DUVAL COUNTY,0,15290.85,0,-81.549065,3
DUVAL COUNTY,0,60210000,0,-81.54625,1
DUVAL COUNTY,0,4936889.28,0,-81.57702,1
DUVAL COUNTY,0,4138874.02,0,-81.51724,1
DUVAL COUNTY,0,2446416.79,0,-81.5887,1
DUVAL COUNTY,1135755.9,1167956.85,0,-81.74794,4
DUVAL COUNTY,0,756901.63,0,-81.56036,1
DUVAL COUNTY,620208,472814.33,0,-81.53593,1
DUVAL COUNTY,0,515076.58,0,-81.58392,1
DUVAL COUNTY,1384.2,2019.89,0,-81.57905,1
DUVAL COUNTY,398637,570771.65,0,-81.543701,1
DUVAL COUNTY,0,3868849.38,0,-81.598534,1
DUVAL COUNTY,0,1535348.74,0,-81.5414,4
DUVAL COUNTY,0,1615850.67,0,-81.598534,1
DUVAL COUNTY,0,1583782.57,0,-81.598534,1
DUVAL COUNTY,0,1485108.58,0,-81.598534,1
DUVAL COUNTY,141458.4,128800.7,0,-81.598534,1
DUVAL COUNTY,1741945.5,2847356.24,0,-81.598534,1
DUVAL COUNTY,1545528.6,1214828.75,0,-81.598534,1
DUVAL COUNTY,0,115126.57,0,-81.598534,1
DUVAL COUNTY,215055,201566.75,0,-81.5414,4
DUVAL COUNTY,0,576096.2,0,-81.664505,3
DUVAL COUNTY,0,470097.36,0,-81.66044,3
DUVAL COUNTY,0,963.93,0,-81.5414,4
DUVAL COUNTY,0,781.91,0,-81.49524,4
DUVAL COUNTY,0,675.62,0,-81.5414,4
DUVAL COUNTY,0,827.02,0,-81.5414,4
DUVAL COUNTY,0,628.89,0,-81.579905,4
DUVAL COUNTY,0,549.98,0,-81.5414,4
DUVAL COUNTY,0,987.67,0,-81.71565,3
DUVAL COUNTY,0,1159.01,0,-81.71565,3
DUVAL COUNTY,0,1088.98,0,-81.72383,3
DUVAL COUNTY,0,719.21,0,-81.51155,3
DUVAL COUNTY,0,1313.04,0,-81.5414,4
DUVAL COUNTY,0,915.05,0,-81.5414,4
DUVAL COUNTY,0,957.71,0,-81.38652,3
DUVAL COUNTY,0,1112.78,0,-81.39175,3
DUVAL COUNTY,0,615.59,0,-81.718115,3
DUVAL COUNTY,0,1079.68,0,-81.5414,4
DUVAL COUNTY,0,1046.93,0,-81.5414,3
DUVAL COUNTY,0,622.09,0,-81.5414,4
DUVAL COUNTY,0,732.82,0,-81.5414,4
DUVAL COUNTY,0,956.05,0,-81.5414,4
DUVAL COUNTY,0,841.87,0,-81.5414,4
DUVAL COUNTY,0,730.37,0,-81.5414,4
DUVAL COUNTY,0,649.53,0,-81.5414,4
DUVAL COUNTY,0,721.93,0,-81.5414,4
DUVAL COUNTY,0,352410.7,0,-81.5414,4
DUVAL COUNTY,0,2792637.13,0,-81.5414,3
DUVAL COUNTY,0,1472690.37,0,-81.62105,4
DUVAL COUNTY,0,3463976.81,0,-81.47333,3
DUVAL COUNTY,0,1275828.1,0,-81.5414,4
DUVAL COUNTY,0,3463755.99,0,-81.67408,3
DUVAL COUNTY,0,3147273.94,0,-81.5414,4
DUVAL COUNTY,0,1147532.82,0,-81.9871,4
DUVAL COUNTY,0,986137.44,0,-81.56535,4
DUVAL COUNTY,0,2132955.63,0,-81.5414,4
DUVAL COUNTY,0,20160000,0,-81.616425,3
DUVAL COUNTY,4784256.9,3914919.15,0,-81.863405,3
DUVAL COUNTY,0,1193641.27,0,-81.9871,4
DUVAL COUNTY,1102515.3,1297051.92,0,-82.003815,3
DUVAL COUNTY,1085788.8,1658824.7,0,-81.5414,4
DUVAL COUNTY,0,1646582.04,0,-81.5414,4
DUVAL COUNTY,0,3115431.79,0,-81.5414,4
DUVAL COUNTY,0,1294222.97,0,-81.5414,4
DUVAL COUNTY,0,422192.14,0,-81.5414,4
DUVAL COUNTY,0,1366322.96,0,-81.5414,4
DUVAL COUNTY,0,1384046.08,0,-81.5414,4
DUVAL COUNTY,0,1233615.51,0,-81.49906,3
DUVAL COUNTY,0,2182290.85,0,-81.5414,4
DUVAL COUNTY,0,1026848.7,0,-81.666315,3
DUVAL COUNTY,0,3307048.94,0,-81.5414,4
DUVAL COUNTY,0,494817.68,0,-81.5414,4
DUVAL COUNTY,0,573321.08,0,-81.5414,4
DUVAL COUNTY,1433.7,2281.3,0,-81.5414,4
DUVAL COUNTY,1911.6,2104.39,0,-81.5414,4
DUVAL COUNTY,5734.8,5816.81,0,-81.5414,4
DUVAL COUNTY,2389.5,3107.44,0,-81.5414,4
DUVAL COUNTY,11469.6,14412.7,0,-81.5414,4
DUVAL COUNTY,0,520.99,0,-81.5414,4
DUVAL COUNTY,0,193932.69,0,-81.5414,4
DUVAL COUNTY,0,3117.39,0,-81.5414,4
DUVAL COUNTY,1433.7,1205.11,0,-81.5414,4
DUVAL COUNTY,14337,16268.7,0,-81.5414,4
DUVAL COUNTY,5734.8,5825.82,0,-81.5414,4
DUVAL COUNTY,0,63436.24,0,-81.5414,4
DUVAL COUNTY,0,7876.67,0,-81.5414,4
DUVAL COUNTY,0,8475.64,0,-81.5414,4
DUVAL COUNTY,2867.4,3320.86,0,-81.5414,4
DUVAL COUNTY,0,224847.06,0,-81.5414,4
DUVAL COUNTY,19116,20272.52,955.8,-81.5414,4
DUVAL COUNTY,1911.6,2890.84,0,-81.5414,4
DUVAL COUNTY,0,401368.6,0,-81.5414,4
DUVAL COUNTY,2867.4,4214.07,0,-81.5414,4
DUVAL COUNTY,0,215707.29,0,-81.5414,4
DUVAL COUNTY,0,127664.55,0,-81.5414,4
DUVAL COUNTY,0,2631.37,0,-81.5414,4
DUVAL COUNTY,0,781.02,0,-81.5414,4
DUVAL COUNTY,0,1111.4,0,-81.5414,4
DUVAL COUNTY,0,1351.23,0,-81.5414,4
DUVAL COUNTY,0,2528.96,0,-81.5414,4
DUVAL COUNTY,0,3463.02,0,-81.5414,4
DUVAL COUNTY,0,134805.1,0,-81.5414,4
DUVAL COUNTY,0,113106.81,0,-81.5414,4
DUVAL COUNTY,0,3293.83,0,-81.5414,4
DUVAL COUNTY,2389.5,3920.67,0,-81.5414,4
DUVAL COUNTY,0,873.17,0,-81.5414,4
DUVAL COUNTY,0,3229.86,0,-81.5414,4
DUVAL COUNTY,0,3541.96,0,-81.5414,4
DUVAL COUNTY,0,1151.8,0,-81.5414,4
DUVAL COUNTY,0,2159.79,0,-81.5414,4
DUVAL COUNTY,0,1752.43,0,-81.5414,4
DUVAL COUNTY,0,2863.33,0,-81.5414,4
DUVAL COUNTY,0,66463.64,0,-81.5414,4
DUVAL COUNTY,0,3978.19,0,-81.5414,4
DUVAL COUNTY,0,2208.11,0,-81.5414,4
DUVAL COUNTY,0,5100.95,0,-81.5414,4
DUVAL COUNTY,0,1433.35,0,-81.5414,4
DUVAL COUNTY,0,83593.79,0,-81.5414,4
DUVAL COUNTY,0,83836.87,0,-81.5414,4
DUVAL COUNTY,0,3819.16,0,-81.5414,4
DUVAL COUNTY,0,1903.65,0,-81.5414,4
DUVAL COUNTY,0,1320.09,0,-81.5414,4
DUVAL COUNTY,0,2566.38,0,-81.5414,4
DUVAL COUNTY,0,2693.57,0,-81.5414,4
DUVAL COUNTY,0,2082.48,0,-81.5414,4
DUVAL COUNTY,0,673.84,0,-81.5414,4
DUVAL COUNTY,0,627.13,0,-81.5414,4
DUVAL COUNTY,1467832.5,2262340.88,0,-81.579311,1
DUVAL COUNTY,1514649.6,1300781.08,0,-81.579311,1
DUVAL COUNTY,0,2810769.98,0,-81.579781,1
DUVAL COUNTY,0,1874344.49,0,-81.580399,1
DUVAL COUNTY,0,3940332.38,0,-81.58233,1
DUVAL COUNTY,0,7085985.16,0,-81.58322,1
DUVAL COUNTY,0,2239116.76,0,-81.582649,1
DUVAL COUNTY,0,4411999.98,0,-81.57992,3
DUVAL COUNTY,0,9090000,0,-81.579041,1
DUVAL COUNTY,0,8287935.79,0,-81.508942,3
DUVAL COUNTY,0,14580000,0,-81.508942,3
DUVAL COUNTY,0,20700000,0,-81.506729,3
DUVAL COUNTY,0,773860.3,0,-81.506729,3
DUVAL COUNTY,0,92786.55,0,-81.56346,1
DUVAL COUNTY,0,703955.75,0,-81.510094,3
DUVAL COUNTY,3324883.5,3772861.68,0,-81.61158,1
DUVAL COUNTY,0,4811788.8,0,-81.617294,1
DUVAL COUNTY,0,1203953.15,0,-81.615944,1
DUVAL COUNTY,15750000,14850000,0,-81.6048,1
DUVAL COUNTY,131367.6,187244.55,0,-81.61665,1
DUVAL COUNTY,2383784.1,3339967.58,0,-81.58076,1
DUVAL COUNTY,2288979,2822105.1,0,-81.6041,4
DUVAL COUNTY,850567.5,913637.08,0,-81.610092,1
DUVAL COUNTY,602343,678945.97,0,-81.61382,1
DUVAL COUNTY,28800,40413.95,0,-81.62027,1
DUVAL COUNTY,0,4690580.4,0,-81.572891,1
DUVAL COUNTY,13278.6,21738.4,0,-81.62556,1
DUVAL COUNTY,222997.5,195345.81,0,-81.62642,1
DUVAL COUNTY,0,27450000,0,-81.608406,1
DUVAL COUNTY,0,67509.29,0,-81.615608,1
DUVAL COUNTY,0,109494.73,0,-81.586655,1
DUVAL COUNTY,0,18216.17,0,-81.586632,1
DUVAL COUNTY,0,91667.95,0,-81.586632,1
DUVAL COUNTY,0,20970000,0,-81.529976,4
DUVAL COUNTY,0,20250000,0,-81.529945,4
DUVAL COUNTY,0,10260000,0,-81.52977,4
DUVAL COUNTY,0,17910000,0,-81.523911,4
DUVAL COUNTY,0,4309377.55,0,-81.52534,4
DUVAL COUNTY,0,4417712.56,0,-81.52534,4
DUVAL COUNTY,0,13043.31,0,-81.59896,1
DUVAL COUNTY,0,816118.67,0,-81.59896,1
DUVAL COUNTY,0,1145502.56,0,-81.60086,1
DUVAL COUNTY,0,2056717.21,0,-81.60086,1
DUVAL COUNTY,0,3819997.88,0,-81.60086,1
DUVAL COUNTY,0,2456891.6,0,-81.60086,1
DUVAL COUNTY,0,117967.25,0,-81.60086,1
DUVAL COUNTY,1187910,1322856.58,0,-81.545668,1
DUVAL COUNTY,0,853169.9,0,-81.601036,1
DUVAL COUNTY,0,2496536.43,0,-81.54731,3
DUVAL COUNTY,0,661323.76,0,-81.55644,1
DUVAL COUNTY,0,2743119.55,0,-81.551208,3
DUVAL COUNTY,0,880323.27,0,-81.58606,1
DUVAL COUNTY,0,2106641.69,0,-81.58606,1
DUVAL COUNTY,0,3462212.75,0,-81.58606,1
DUVAL COUNTY,0,1491245.21,0,-81.58606,1
DUVAL COUNTY,0,2210803.26,0,-81.58606,1
DUVAL COUNTY,0,1722208.23,0,-81.58606,1
DUVAL COUNTY,0,1535338.28,0,-81.58606,1
DUVAL COUNTY,0,15116.08,0,-81.58606,1
DUVAL COUNTY,0,1018628.4,0,-81.58606,1
DUVAL COUNTY,0,34692.12,0,-81.497849,1
DUVAL COUNTY,0,26856.25,0,-81.497849,1
DUVAL COUNTY,0,93056.44,0,-81.497849,1
DUVAL COUNTY,0,376199.1,0,-81.497849,1
DUVAL COUNTY,0,44445.46,0,-81.497849,1
DUVAL COUNTY,0,122888.13,0,-81.497849,1
DUVAL COUNTY,0,514149.5,0,-81.519325,4
DUVAL COUNTY,0,30272.34,0,-81.49067,4
ST  JOHNS COUNTY,138870,134218.97,0,-81.59399,1
ST  JOHNS COUNTY,0,530651.36,0,-81.642067,1
ST  JOHNS COUNTY,0,171064.87,0,-81.642067,1
ST  JOHNS COUNTY,0,47487.76,0,-81.636208,1
ST  JOHNS COUNTY,0,2668.57,0,-81.636208,1
ST  JOHNS COUNTY,0,5079941.62,0,-81.636208,1
ST  JOHNS COUNTY,0,131707.09,0,-81.636208,1
ST  JOHNS COUNTY,0,145608.06,0,-81.636208,1
ST  JOHNS COUNTY,0,269883.4,0,-81.636436,1
ST  JOHNS COUNTY,0,317057.13,0,-81.639015,1
ST  JOHNS COUNTY,0,3022.26,0,-81.639015,1
ST  JOHNS COUNTY,0,335254.96,0,-81.639015,1
ST  JOHNS COUNTY,0,1147561.31,0,-81.639015,1
ST  JOHNS COUNTY,0,1002773.62,0,-81.639015,1
ST  JOHNS COUNTY,0,1345460.34,0,-81.639015,1
ST  JOHNS COUNTY,0,201830.35,0,-81.639015,1
ST  JOHNS COUNTY,0,44867.87,0,-81.639015,1
ST  JOHNS COUNTY,0,69372.4,0,-81.639015,1
ST  JOHNS COUNTY,0,309309.32,0,-81.639015,1
ST  JOHNS COUNTY,0,873101.06,0,-81.639015,1
ST  JOHNS COUNTY,5976,5594.68,0,-81.604431,1
ST  JOHNS COUNTY,3582,4311.13,0,-81.604431,1
ST  JOHNS COUNTY,18315,22508.55,0,-81.604431,1
ST  JOHNS COUNTY,94077,110733.33,0,-81.604431,1
ST  JOHNS COUNTY,33093,48646.71,0,-81.604431,1
ST  JOHNS COUNTY,18018,19938,0,-81.604431,1
ST  JOHNS COUNTY,2034,1885.52,0,-81.604431,1
ST  JOHNS COUNTY,3582,3473.15,0,-81.604431,1
ST  JOHNS COUNTY,2205,2305.2,0,-81.604431,1
ST  JOHNS COUNTY,3312,2894.92,0,-81.604431,1
ST  JOHNS COUNTY,11673,16056.54,0,-81.604431,1
ST  JOHNS COUNTY,1656,2414.45,0,-81.604431,1
ST  JOHNS COUNTY,36036,53384.81,0,-81.604431,1
ST  JOHNS COUNTY,3861,2951.57,0,-81.604431,1
ST  JOHNS COUNTY,74331,80652.26,0,-81.647346,1
ST  JOHNS COUNTY,74331,95872.72,0,-81.647346,1
ST  JOHNS COUNTY,1836,2381.98,0,-81.647346,1
ST  JOHNS COUNTY,4131,3762.51,0,-81.647346,1
ST  JOHNS COUNTY,11952,11932.88,0,-81.647346,1
ST  JOHNS COUNTY,4599,4876.27,0,-81.647346,1
ST  JOHNS COUNTY,57249,86311.45,0,-81.61348,1
ST  JOHNS COUNTY,24480,40110.97,0,-81.61348,1
ST  JOHNS COUNTY,74331,107693.13,0,-81.61348,1
ST  JOHNS COUNTY,74331,95494.52,0,-81.61348,1
ST  JOHNS COUNTY,74331,104784.41,0,-81.61348,1
ST  JOHNS COUNTY,74331,77837.04,0,-81.61348,1
ST  JOHNS COUNTY,74331,60765.15,0,-81.61348,1
ST  JOHNS COUNTY,74331,72443.74,0,-81.61348,1
ST  JOHNS COUNTY,6984,11097.1,0,-81.61348,1
ST  JOHNS COUNTY,270,303.26,0,-81.61348,1
ST  JOHNS COUNTY,1836,2103.44,0,-81.61348,1
